x0-1,y0-1,z0-1,x1-1,y1-1,z1-1,x2-1,y2-1,z2-1,x3-1,y3-1,z3-1,x4-1,y4-1,z4-1,x5-1,y5-1,z5-1,x6-1,y6-1,z6-1,x7-1,y7-1,z7-1,x8-1,y8-1,z8-1,x9-1,y9-1,z9-1,x10-1,y10-1,z10-1,x11-1,y11-1,z11-1,x12-1,y12-1,z12-1,x13-1,y13-1,z13-1,x14-1,y14-1,z14-1,x15-1,y15-1,z15-1,x16-1,y16-1,z16-1,x17-1,y17-1,z17-1,x18-1,y18-1,z18-1,x19-1,y19-1,z19-1,x20-1,y20-1,z20-1,label
0.573394418,0.623980403,-1.06E-08,0.527218878,0.594534099,-0.029964233,0.498237073,0.532299399,-0.043132469,0.513929725,0.473802984,-0.055472035,0.555584252,0.464075387,-0.060118623,0.515514731,0.459572703,-0.012403691,0.504927397,0.412966609,-0.030741926,0.510533035,0.465281069,-0.035306528,0.516906023,0.497888833,-0.037014902,0.546180308,0.450256258,-0.011105745,0.537287354,0.411946774,-0.04662329,0.538715243,0.477578551,-0.061281294,0.538456082,0.488036484,-0.062304948,0.575348496,0.451485097,-0.014319562,0.571140468,0.410917908,-0.047536634,0.565662742,0.471513838,-0.056656178,0.566281855,0.507397115,-0.051347341,0.606408656,0.460075766,-0.020587644,0.626892805,0.396633029,-0.037911091,0.642914236,0.354871124,-0.048750803,0.657679021,0.31009987,-0.052319024,Next
0.590718091,0.626293242,-1.23E-08,0.53996408,0.592411816,-0.041321103,0.51029259,0.524030745,-0.05852272,0.531558871,0.460555911,-0.07261163,0.580701292,0.454479009,-0.077186488,0.527875781,0.440351039,-0.021788793,0.519002438,0.392473876,-0.045861535,0.523479044,0.44870472,-0.051701125,0.528304279,0.478385746,-0.053760298,0.564167559,0.431553721,-0.017031822,0.556138098,0.390724897,-0.059922807,0.555604279,0.462394118,-0.074669711,0.553342223,0.459338248,-0.074093215,0.597249508,0.434324622,-0.01859387,0.595877171,0.389714062,-0.061042938,0.586997151,0.459352911,-0.070295058,0.586230159,0.493067801,-0.06199389,0.631731033,0.445370883,-0.023989143,0.657557428,0.376176894,-0.047624338,0.677059412,0.330735326,-0.060369749,0.696679652,0.277538121,-0.063649982,Next
0.596645415,0.646398544,-1.28E-08,0.546402514,0.614898741,-0.045685317,0.517818391,0.541116655,-0.065835394,0.547173977,0.477582723,-0.083029352,0.602378905,0.475443065,-0.090885006,0.536042869,0.450626612,-0.025876947,0.528871894,0.397381008,-0.055033762,0.533575535,0.45648995,-0.064787336,0.539609969,0.492115527,-0.06907507,0.57542634,0.441343397,-0.02118117,0.569786251,0.398894489,-0.070456184,0.566472054,0.479105115,-0.090064488,0.564266264,0.485493571,-0.091806628,0.611011207,0.444550276,-0.023330135,0.611104965,0.396188796,-0.071277447,0.599485278,0.464301407,-0.084713362,0.597392142,0.498695046,-0.078548342,0.64754951,0.456840426,-0.029757341,0.676719844,0.383006394,-0.056929257,0.697444499,0.333119035,-0.072332419,0.717692018,0.2769638,-0.077447318,Next
0.573095441,0.64289993,-1.33E-08,0.520192146,0.608808398,-0.038680077,0.487587631,0.534307301,-0.055535682,0.509382606,0.466834694,-0.070776992,0.558546782,0.452296495,-0.076713607,0.50396502,0.443744838,-0.015905116,0.492472857,0.385202318,-0.03926136,0.497013569,0.436866641,-0.045514528,0.501600862,0.473630399,-0.047857478,0.543026507,0.433291703,-0.013021233,0.536331654,0.38627544,-0.055496629,0.536558986,0.459413439,-0.071770146,0.53363061,0.467659712,-0.071804233,0.579419672,0.434132457,-0.016185584,0.578165948,0.383760065,-0.056661703,0.571438372,0.450296074,-0.066873528,0.570693731,0.486994147,-0.059809607,0.617855966,0.443463564,-0.023323305,0.645857751,0.369171679,-0.045226321,0.667988956,0.317529738,-0.057807799,0.687900424,0.260204494,-0.06134389,Next
0.545965135,0.640410364,-1.56E-08,0.487297744,0.608143091,-0.040995702,0.449125558,0.533143401,-0.064055875,0.464357048,0.461794168,-0.086181656,0.516512156,0.448307395,-0.097739592,0.46741116,0.422438413,-0.028367965,0.448356777,0.369741648,-0.058556158,0.454772174,0.436313629,-0.066556878,0.465488851,0.472777426,-0.06985309,0.508708835,0.414496273,-0.0289784,0.491649002,0.3705163,-0.084480509,0.49275443,0.458018243,-0.101990111,0.493702412,0.462266535,-0.100478023,0.54793638,0.418936014,-0.035409708,0.536509931,0.369752496,-0.086001553,0.526269376,0.452443302,-0.092118718,0.527386367,0.493882835,-0.079517402,0.588885546,0.432399094,-0.046109229,0.615140557,0.346336722,-0.073059529,0.636740327,0.289561331,-0.084314205,0.658518791,0.223807961,-0.085789651,Next
0.519869089,0.653141201,-1.67E-08,0.457193494,0.621412754,-0.043988977,0.416984916,0.547220111,-0.070893645,0.427826196,0.475017041,-0.096627288,0.477652788,0.45215717,-0.11140947,0.432761371,0.430266023,-0.036873803,0.409846902,0.377259582,-0.07074964,0.416211188,0.444676936,-0.079137526,0.426892161,0.481769323,-0.081662834,0.474238187,0.421971232,-0.036959864,0.454506367,0.381303877,-0.096396416,0.45826754,0.471255869,-0.111885048,0.458330125,0.474337757,-0.107809626,0.515554786,0.425424635,-0.043054625,0.499929488,0.38426888,-0.096668847,0.489952505,0.473003447,-0.098725609,0.490962386,0.515311897,-0.082237482,0.559282303,0.437996,-0.053784359,0.58322823,0.345957935,-0.083119608,0.605126739,0.287692368,-0.09191671,0.625897408,0.219806522,-0.09036807,Next
0.511108994,0.640979409,-1.68E-08,0.449257284,0.6088413,-0.043099973,0.406838953,0.536082625,-0.068889916,0.418171734,0.463367105,-0.093705475,0.471008956,0.444974571,-0.108078882,0.427147001,0.417138636,-0.033652466,0.403502285,0.363477886,-0.065933265,0.409533381,0.429296911,-0.074956663,0.417874455,0.468378663,-0.078476384,0.467495024,0.407801628,-0.034209926,0.448901147,0.368468523,-0.090271927,0.452733696,0.459235191,-0.106966212,0.451063037,0.468969762,-0.105025358,0.507594526,0.412829727,-0.0406694,0.492770702,0.370914608,-0.091308072,0.483119607,0.458952814,-0.096001863,0.482527614,0.503976464,-0.082932584,0.550481677,0.42834112,-0.051705562,0.573442757,0.337780654,-0.079609968,0.596767068,0.279692799,-0.089944668,0.617795229,0.214323133,-0.090631559,Next
0.424040914,0.634839296,-1.78E-08,0.359754592,0.61217165,-0.04513061,0.311129391,0.538613856,-0.075396396,0.320178449,0.466349155,-0.104960486,0.371974409,0.448581606,-0.12551868,0.330657929,0.412601501,-0.047792468,0.307780564,0.367771029,-0.08591,0.316174597,0.432281822,-0.100207828,0.32554552,0.474042118,-0.10703969,0.373557836,0.401799589,-0.049938168,0.356094003,0.368253827,-0.106641538,0.36079666,0.458521336,-0.125460535,0.359172493,0.481082946,-0.127910957,0.417244196,0.409244299,-0.058000695,0.404228687,0.373947233,-0.105480857,0.391661435,0.466654032,-0.111881785,0.389506459,0.522334993,-0.10373994,0.461607695,0.430869102,-0.071483724,0.493772686,0.337264836,-0.099824749,0.517369211,0.278367996,-0.111797892,0.539363027,0.2159729,-0.115430348,Next
0.432330579,0.64474076,-1.53E-08,0.380082369,0.592873037,-0.04157979,0.353443593,0.501722693,-0.061656501,0.378851622,0.429519922,-0.079993486,0.430172801,0.427858293,-0.088924497,0.391103238,0.407510102,-0.02597601,0.387829244,0.339545429,-0.04984048,0.382310271,0.400197327,-0.055132248,0.381437272,0.442542046,-0.057474494,0.431716591,0.406002581,-0.023825848,0.42887792,0.347685516,-0.06562598,0.417171896,0.422968715,-0.081805907,0.413641661,0.433613777,-0.083768554,0.468388915,0.422083378,-0.027462294,0.469801486,0.367476135,-0.065630667,0.443453372,0.442049205,-0.076478988,0.432518601,0.490178257,-0.071818888,0.505389631,0.453000039,-0.03547743,0.555562139,0.387085855,-0.05717545,0.592724204,0.347118855,-0.070440322,0.627773523,0.303671658,-0.075328924,Next
0.444113046,0.629881978,-1.83E-08,0.396020383,0.573424995,-0.055919979,0.37634638,0.489425421,-0.089257494,0.403581947,0.421926528,-0.118796282,0.454895467,0.415400296,-0.137523875,0.420056999,0.380662292,-0.051001091,0.406027794,0.324565262,-0.089482233,0.395201921,0.386376828,-0.102405392,0.394084424,0.42465058,-0.108157225,0.462411493,0.385390848,-0.045922421,0.452440262,0.340340048,-0.105746098,0.434374571,0.425177574,-0.124479733,0.432301104,0.425287783,-0.125142962,0.500883818,0.408129573,-0.047913808,0.500489414,0.364404231,-0.101601519,0.464408875,0.445395768,-0.10919892,0.449267983,0.490627408,-0.098776735,0.537150145,0.447148293,-0.055184919,0.595433533,0.385551393,-0.086152725,0.636749506,0.348258674,-0.098948278,0.677636564,0.303397834,-0.101413183,Next
0.468995988,0.659927011,-1.88E-08,0.423464984,0.600340307,-0.051373646,0.406332076,0.509796143,-0.079651713,0.437500596,0.445616663,-0.104544953,0.488705963,0.455124587,-0.118856296,0.452694356,0.408838928,-0.048894547,0.446930975,0.350827217,-0.084418125,0.432292759,0.418136239,-0.092909113,0.427243054,0.467944175,-0.095353678,0.493907899,0.415096015,-0.045427617,0.492348015,0.362631321,-0.101647519,0.4715482,0.447851747,-0.117056288,0.468684912,0.460116118,-0.115565054,0.531702459,0.437667131,-0.048431728,0.539917588,0.390269488,-0.098889589,0.504348934,0.470557392,-0.104643062,0.489142567,0.520171165,-0.093387954,0.568176091,0.474769115,-0.056695137,0.627297997,0.415397495,-0.08597324,0.671174884,0.382203192,-0.097961091,0.714664698,0.342089891,-0.099826582,Next
0.485808372,0.647702873,-1.85E-08,0.441375434,0.59407866,-0.062838182,0.426520258,0.505765378,-0.097123966,0.462267578,0.445120215,-0.126807496,0.513663113,0.450457871,-0.146759823,0.478768915,0.402194887,-0.05646053,0.481306851,0.340395212,-0.097936638,0.470006615,0.391707957,-0.111079551,0.465089738,0.430558473,-0.116206206,0.525284886,0.414313704,-0.049486417,0.530854464,0.365443379,-0.112107687,0.507168651,0.445499599,-0.129333869,0.503385842,0.455468118,-0.127303526,0.563057601,0.442544729,-0.051028576,0.57665801,0.395768464,-0.11117243,0.541047931,0.467974782,-0.11993818,0.524670064,0.509587646,-0.108294934,0.596080303,0.48483029,-0.058453668,0.65573144,0.439292908,-0.095216021,0.699821055,0.41251567,-0.110029973,0.743800819,0.374564856,-0.112446666,Next
0.495432794,0.646129966,-1.69E-08,0.453545243,0.590657949,-0.065166585,0.442068726,0.505264044,-0.09976849,0.486438334,0.456776619,-0.128941059,0.541569769,0.477970123,-0.148209319,0.497668445,0.401232898,-0.057371978,0.504454195,0.34638688,-0.098798081,0.488938868,0.400949359,-0.113535687,0.4791421,0.440833747,-0.120437846,0.54392767,0.416796505,-0.049273051,0.550483346,0.376833051,-0.110191993,0.521661222,0.455385089,-0.129795343,0.515148997,0.462271094,-0.131013557,0.579606235,0.447539866,-0.0497173,0.593279839,0.41037038,-0.108213767,0.555011272,0.47644195,-0.120502293,0.536357164,0.510751605,-0.11272949,0.609297037,0.49290517,-0.056189358,0.669296443,0.456122786,-0.092030451,0.712612748,0.433642149,-0.108605579,0.754899383,0.399767607,-0.113450028,Next
0.503034651,0.647150159,-1.65E-08,0.463312894,0.593339264,-0.061870467,0.454281956,0.507308662,-0.094040826,0.497341335,0.460066527,-0.122032195,0.550012827,0.479408056,-0.140452564,0.506678343,0.412342161,-0.050735198,0.511545479,0.349221945,-0.090803675,0.498687774,0.400734276,-0.104050294,0.492094159,0.441800833,-0.10973075,0.552322209,0.426838517,-0.044058733,0.557815969,0.384937882,-0.105101481,0.532164395,0.46493724,-0.123721629,0.528727949,0.47633481,-0.12288478,0.588514626,0.453681052,-0.046080697,0.60180974,0.4141514,-0.106523193,0.568424523,0.482783139,-0.118299603,0.553893447,0.520815492,-0.10869468,0.619798422,0.492636383,-0.053845067,0.676620722,0.455761731,-0.090641223,0.717433393,0.432581872,-0.106688343,0.75823158,0.398170263,-0.110282056,Next
0.476778924,0.633628488,-1.39E-08,0.435236871,0.586397648,-0.055593628,0.416532874,0.498709023,-0.085752867,0.45139569,0.435805678,-0.11344637,0.504578173,0.443622589,-0.13376224,0.450490803,0.400228202,-0.04325394,0.438965678,0.316499054,-0.086387679,0.421657592,0.293968022,-0.109409578,0.409824193,0.273346305,-0.121540032,0.49469462,0.404153854,-0.039158568,0.497200787,0.357406557,-0.101429857,0.479752153,0.440228969,-0.119553857,0.477389127,0.455977589,-0.116624832,0.533900559,0.425140798,-0.043643344,0.546114981,0.384380013,-0.106117852,0.519963026,0.45934087,-0.114686929,0.50947988,0.506301641,-0.10134805,0.569607735,0.461020559,-0.053918574,0.626247883,0.408139676,-0.093249217,0.669217944,0.372729868,-0.107696921,0.71152854,0.330429256,-0.109132111,Next
0.471091419,0.661120772,-1.64E-08,0.416489571,0.620160758,-0.055721212,0.384033561,0.545473635,-0.086018473,0.40436551,0.472789288,-0.112581097,0.457958519,0.457566619,-0.12826398,0.405982852,0.431966394,-0.04293745,0.392661542,0.372760892,-0.075889446,0.393939167,0.441099823,-0.08504016,0.399203837,0.483301848,-0.089230627,0.450123757,0.424270749,-0.036926474,0.44010511,0.379853547,-0.094827555,0.435242891,0.467566371,-0.114509851,0.433620244,0.472828567,-0.114960164,0.489778936,0.43231228,-0.037607376,0.48904115,0.385230958,-0.092849769,0.473545551,0.462805897,-0.104785882,0.467540771,0.503973722,-0.095893018,0.529622436,0.452938348,-0.042995006,0.568873644,0.383547097,-0.074099787,0.602328479,0.335698277,-0.089262344,0.632827878,0.280507803,-0.093287028,Next
0.489916682,0.660976648,-1.65E-08,0.434407592,0.626701713,-0.058568746,0.400669575,0.552944362,-0.089597702,0.421945333,0.475958139,-0.116182923,0.47296831,0.450085759,-0.131474584,0.407528669,0.440299839,-0.042508785,0.392956913,0.378058046,-0.076922074,0.402066618,0.440740645,-0.085442252,0.410305679,0.481040359,-0.088783227,0.452690065,0.425947636,-0.035871025,0.44215855,0.374507964,-0.093234219,0.444759786,0.460794747,-0.110623144,0.441444993,0.463446468,-0.109200932,0.49345994,0.42924124,-0.037270732,0.492232293,0.372928381,-0.09416984,0.48388496,0.448806852,-0.105916321,0.479636669,0.487601995,-0.096063711,0.534781039,0.446185201,-0.043610673,0.570771754,0.370959699,-0.075915888,0.59947592,0.315260828,-0.091534056,0.623313308,0.250942707,-0.095388189,Next
0.515008569,0.64185226,-1.45E-08,0.459029943,0.617456079,-0.059175927,0.420327812,0.545819342,-0.087829843,0.433118761,0.462815672,-0.111672856,0.479239374,0.418951809,-0.125242159,0.412568063,0.448716462,-0.033702005,0.394345552,0.390527606,-0.064683922,0.408657193,0.444155842,-0.075034603,0.416972071,0.479762286,-0.080007315,0.454022139,0.42242384,-0.023559725,0.440249979,0.370820999,-0.07561399,0.451257437,0.446616828,-0.097510993,0.444806039,0.447772086,-0.10056258,0.494748354,0.411776125,-0.021480398,0.491048306,0.348750889,-0.071301557,0.492622435,0.415606737,-0.087962031,0.491944969,0.453668445,-0.08380542,0.536895931,0.414060086,-0.024489492,0.562946856,0.333034456,-0.051645327,0.584255099,0.275315166,-0.069129638,0.599920273,0.212008417,-0.075805053,Next
0.542759895,0.656758189,-1.62E-08,0.481486857,0.618097126,-0.052629929,0.446109295,0.529460371,-0.078949206,0.477643788,0.442848861,-0.101735331,0.534552217,0.427863479,-0.112896547,0.445751965,0.430269927,-0.033136651,0.431463391,0.356767118,-0.061431915,0.441920102,0.423342645,-0.068845533,0.451559484,0.472626805,-0.073249146,0.494542807,0.410962194,-0.027251834,0.481145084,0.356908679,-0.078505367,0.484617829,0.441694975,-0.100086913,0.482064664,0.450543851,-0.103774205,0.538517952,0.407805711,-0.027782576,0.539306402,0.347811282,-0.077251889,0.534676671,0.421586066,-0.092516445,0.533041537,0.46465081,-0.087682538,0.583619595,0.418094277,-0.03305997,0.61527282,0.33531642,-0.059206214,0.642900765,0.279437542,-0.074725837,0.666394234,0.219513044,-0.080725931,Next
0.55631566,0.729150772,-2.08E-08,0.496793598,0.677866638,-0.077934802,0.472894192,0.571576059,-0.116191432,0.526529312,0.494300514,-0.147605047,0.601942003,0.49945876,-0.164736569,0.506941915,0.443551183,-0.060825069,0.502535105,0.366777629,-0.10575445,0.498940289,0.455380231,-0.117260151,0.498783708,0.510538042,-0.121649079,0.564345896,0.441907376,-0.049559332,0.563341498,0.374837458,-0.123561949,0.546386242,0.486663938,-0.146233737,0.541475177,0.491331577,-0.144967735,0.612147152,0.458681315,-0.048350196,0.625098884,0.390085101,-0.120292217,0.596242547,0.492963582,-0.133146226,0.584021747,0.549815953,-0.119088583,0.657749772,0.490309179,-0.053973939,0.717611015,0.403566539,-0.094897509,0.760484219,0.346538812,-0.11429394,0.801506758,0.28036803,-0.118816249,Next
0.533186257,0.708573699,-2.11E-08,0.477536082,0.660182476,-0.078292355,0.450864583,0.566863596,-0.116321422,0.492155582,0.489672452,-0.147237554,0.556532204,0.47719565,-0.164275497,0.481292576,0.437384635,-0.054202899,0.475340307,0.376176,-0.099632092,0.476433724,0.45502618,-0.113483645,0.478822172,0.505393147,-0.119023681,0.534545481,0.435367972,-0.041696824,0.528088987,0.381053746,-0.114256606,0.515605092,0.484761566,-0.137858316,0.510904431,0.4816387,-0.137270361,0.579366684,0.449516982,-0.040196471,0.587953389,0.388126612,-0.111295186,0.563133657,0.483214587,-0.125059739,0.552779615,0.530878127,-0.112104774,0.621372283,0.477184236,-0.04564245,0.678226054,0.396236777,-0.086360775,0.717318892,0.342820227,-0.10503757,0.754959226,0.278097749,-0.108847208,Next
0.550422549,0.746637225,-1.79E-08,0.496815801,0.702837944,-0.060530327,0.47109127,0.615553617,-0.094297633,0.509492815,0.543768227,-0.123550989,0.572583854,0.536948264,-0.141000718,0.493379653,0.495488226,-0.053198241,0.480884731,0.422155201,-0.089469142,0.483746558,0.497970641,-0.098553665,0.490305632,0.550385714,-0.102818877,0.543833554,0.488785654,-0.046689104,0.540405393,0.431806207,-0.109223373,0.532157362,0.528592587,-0.129544124,0.528553486,0.540742457,-0.130085215,0.587913215,0.500733793,-0.046914365,0.595998347,0.437994719,-0.105200641,0.577648342,0.521991611,-0.11733935,0.569337368,0.569156229,-0.108308323,0.630265713,0.527012408,-0.052224401,0.679702997,0.446303606,-0.084819749,0.717631757,0.392207205,-0.101230003,0.751973689,0.330134213,-0.106444284,Next
0.552796245,0.716010094,-1.51E-08,0.49992457,0.665082395,-0.048845179,0.478439808,0.57245934,-0.075148426,0.523188353,0.505309463,-0.099117264,0.588055611,0.507056057,-0.112598449,0.511011004,0.471701235,-0.030803544,0.504924893,0.406141132,-0.060024612,0.500911534,0.478064656,-0.069655225,0.500584722,0.529162288,-0.075173177,0.557841599,0.464191675,-0.027916612,0.554486632,0.413116455,-0.079396039,0.54023701,0.503492355,-0.102720216,0.534341812,0.519805491,-0.108108975,0.600480556,0.474750489,-0.031178597,0.610742509,0.41174081,-0.079667047,0.58939904,0.478314012,-0.097741187,0.57875222,0.522490323,-0.096590936,0.643741131,0.501646817,-0.038720839,0.699190855,0.426279068,-0.065734066,0.738317788,0.37924239,-0.083188027,0.773698151,0.330770135,-0.091480903,Next
0.450052917,0.699653387,-1.75E-08,0.392887354,0.660648108,-0.056052886,0.358804762,0.58100301,-0.088023037,0.376648664,0.508588612,-0.116588786,0.430616081,0.486970454,-0.134795696,0.384280682,0.465771168,-0.043596458,0.367875189,0.417655766,-0.079553731,0.368779719,0.48461014,-0.091798067,0.375160545,0.529056787,-0.097587518,0.428194135,0.45753029,-0.038340744,0.414736032,0.418328494,-0.0965131,0.409251988,0.508283079,-0.117182784,0.406971246,0.517127514,-0.119142257,0.469647318,0.468545258,-0.040486787,0.465615749,0.426223397,-0.093756832,0.443564177,0.508127332,-0.105413787,0.435497999,0.552115619,-0.098185167,0.510510981,0.495830297,-0.047846798,0.555618823,0.426803589,-0.07929296,0.588630438,0.382282317,-0.093998477,0.620014071,0.327755541,-0.098137274,Next
0.406058401,0.681964159,-1.39E-08,0.350581318,0.643999696,-0.039323032,0.315016598,0.573469698,-0.062356941,0.323841184,0.504543543,-0.08382085,0.370503068,0.492468894,-0.096240282,0.338268012,0.471911967,-0.030386722,0.318782389,0.424886793,-0.056623746,0.322575271,0.487340033,-0.064889275,0.328468382,0.522815824,-0.069052249,0.37424463,0.463303536,-0.028667444,0.358886957,0.423519611,-0.073921636,0.357126385,0.503319681,-0.091021247,0.353888422,0.510302007,-0.093198441,0.410258234,0.471021891,-0.031786639,0.401014358,0.42550081,-0.071462892,0.384647787,0.500144422,-0.081271507,0.379334807,0.542439938,-0.075984195,0.447731256,0.492368311,-0.038680237,0.482816935,0.41988948,-0.05932178,0.510970891,0.374385267,-0.070939049,0.538616419,0.323615491,-0.075264737,Next
0.361892581,0.662649989,-1.34E-08,0.308803707,0.62303704,-0.024824496,0.276307017,0.553314924,-0.041432247,0.283312619,0.492004633,-0.05903668,0.324599236,0.483225942,-0.068695836,0.298347235,0.462698102,-0.01821308,0.274198413,0.414626032,-0.038575038,0.277033597,0.474568963,-0.044236008,0.286051542,0.512342274,-0.047014173,0.329959542,0.457152009,-0.021640534,0.311732352,0.417573899,-0.06071569,0.311825633,0.496025145,-0.075886518,0.313064873,0.5126158,-0.077545099,0.364167303,0.464131206,-0.028224966,0.351809829,0.420054495,-0.060645122,0.341183275,0.492883861,-0.068298623,0.341694653,0.537522197,-0.063488834,0.401815087,0.481802732,-0.037583798,0.431046605,0.407710344,-0.053547591,0.456464618,0.365239382,-0.062650017,0.481928319,0.319217771,-0.066126481,Next
0.2891092,0.636826396,-1.49E-08,0.238065332,0.610231042,-0.028958064,0.198983729,0.547527134,-0.049308192,0.19021222,0.48484388,-0.07073646,0.225972518,0.456582695,-0.085647538,0.214139208,0.450217187,-0.022397719,0.188313305,0.410659492,-0.046689641,0.194165021,0.465845615,-0.054688565,0.204034775,0.505990326,-0.058017854,0.246410728,0.441650838,-0.025755379,0.227138549,0.405957401,-0.068986543,0.231055766,0.485730231,-0.084674224,0.233537063,0.517947257,-0.085391477,0.281958491,0.446894348,-0.033154555,0.266528279,0.407743633,-0.070633188,0.255164713,0.478093296,-0.078739658,0.253436387,0.52501452,-0.073373929,0.318446279,0.463732094,-0.04375919,0.343657941,0.390395284,-0.066396333,0.365013272,0.344861627,-0.077266686,0.384999514,0.297132373,-0.080672935,Next
0.301098675,0.634852827,-1.50E-08,0.248442367,0.607022345,-0.026420884,0.207627416,0.544126093,-0.045264434,0.19862023,0.477612883,-0.065401413,0.235872388,0.449912667,-0.078382432,0.221885592,0.449634373,-0.019823533,0.197700143,0.407224327,-0.043156393,0.205326393,0.465316236,-0.049530316,0.215695843,0.506400526,-0.052048743,0.254086643,0.438330829,-0.024523063,0.234043688,0.399951637,-0.06721054,0.239710659,0.477482826,-0.082499661,0.241896227,0.501294374,-0.083253808,0.289896578,0.44120279,-0.033044375,0.274982661,0.396258414,-0.070447035,0.265681714,0.468823314,-0.078296207,0.265753716,0.518093109,-0.072378844,0.328544736,0.456799299,-0.044500969,0.352671772,0.3815144,-0.065807261,0.373091698,0.333092928,-0.07633277,0.392772943,0.283428907,-0.079533473,Next
0.306064844,0.640630245,-1.49E-08,0.254557669,0.611873984,-0.028287431,0.215005308,0.548100591,-0.04769532,0.207923189,0.483175367,-0.067971736,0.247220546,0.459952086,-0.080970883,0.233840674,0.452215493,-0.022883449,0.210410267,0.412541151,-0.047503341,0.217013776,0.473093987,-0.054025274,0.226312354,0.51357162,-0.056280825,0.264773339,0.44309321,-0.026667846,0.244236618,0.405471355,-0.07053154,0.248933077,0.484961092,-0.085038647,0.25134939,0.507219434,-0.084869534,0.299475402,0.44823882,-0.034517352,0.28405112,0.403953552,-0.07283707,0.272992164,0.47782892,-0.079673871,0.272701144,0.525931478,-0.072646514,0.336598754,0.46668914,-0.045472436,0.362177193,0.390835941,-0.067674689,0.383555174,0.342891753,-0.078127675,0.405175954,0.29272899,-0.080917969,Next
0.308037132,0.562858582,-1.46E-08,0.256452769,0.527668834,-0.021782061,0.22112456,0.462089866,-0.03773595,0.216497809,0.395252138,-0.055302892,0.24907741,0.367592365,-0.065481991,0.231208384,0.374136209,-0.013644051,0.209235787,0.326734662,-0.033451445,0.215204507,0.379087359,-0.038201168,0.224262491,0.415017039,-0.040091414,0.264199287,0.365781784,-0.018852029,0.246295348,0.321858108,-0.058274671,0.248537958,0.394609064,-0.072114043,0.249183461,0.413618684,-0.071972542,0.300840616,0.369560599,-0.027271435,0.288042754,0.320592672,-0.061378378,0.276899606,0.388623655,-0.067946315,0.275688231,0.433317691,-0.061398238,0.340441197,0.383410841,-0.03815107,0.365891635,0.31011346,-0.055895887,0.387532741,0.263078749,-0.064656101,0.408854127,0.213467106,-0.06690076,Next
0.317135572,0.534464419,-1.30E-08,0.265457839,0.498756468,-0.024505218,0.230359256,0.431371212,-0.040583979,0.226120472,0.361982375,-0.057899017,0.259331614,0.331949025,-0.067692682,0.246323884,0.344136089,-0.012655576,0.222034782,0.298428386,-0.034178972,0.228998959,0.35292089,-0.039049219,0.239487797,0.392745495,-0.040177964,0.277518541,0.33381322,-0.016815884,0.256856799,0.287275672,-0.058354121,0.26184392,0.362468362,-0.072988458,0.264348865,0.383871049,-0.07242012,0.311846882,0.336922467,-0.02499293,0.296771258,0.285105109,-0.062562339,0.287255228,0.358169228,-0.07014858,0.288140804,0.407578796,-0.062986702,0.349125504,0.352233201,-0.03580308,0.37498337,0.276429057,-0.057044584,0.395899564,0.22875604,-0.067479648,0.416328251,0.178646401,-0.069911361,Next
0.341430545,0.564034045,-1.21E-08,0.288648903,0.52747184,-0.025931142,0.255825758,0.462073594,-0.042915326,0.256689399,0.393190563,-0.060644194,0.292774051,0.366351783,-0.070602208,0.272273779,0.376058072,-0.014298159,0.254090756,0.329593778,-0.034973666,0.25817728,0.383109093,-0.04054467,0.265529633,0.420567274,-0.042702649,0.305646896,0.366802305,-0.017279668,0.290204108,0.323717415,-0.057033673,0.289734542,0.39495185,-0.072859354,0.288586646,0.410822868,-0.074309826,0.340444416,0.370432258,-0.024040421,0.33004573,0.322906047,-0.059245169,0.316185921,0.393214941,-0.067837916,0.312550902,0.439661264,-0.062376626,0.377555966,0.384776324,-0.033501174,0.406599194,0.31107229,-0.052574616,0.428542674,0.263905823,-0.063124873,0.449032634,0.214906633,-0.066536099,Next
0.375158936,0.588613927,-1.12E-08,0.323450327,0.550685227,-0.028560234,0.291289091,0.481033117,-0.04639639,0.30074048,0.413731009,-0.064831503,0.341234207,0.396692216,-0.07543008,0.310936838,0.397169918,-0.017479207,0.294158131,0.346224815,-0.039460443,0.296367049,0.397752196,-0.046134356,0.301641643,0.436035097,-0.049191326,0.344968438,0.388411552,-0.019960677,0.331540346,0.342824996,-0.059438411,0.3292588,0.415403157,-0.075939015,0.328004897,0.433168054,-0.078496501,0.379034996,0.39267388,-0.026493579,0.370056391,0.342696339,-0.06122262,0.355717868,0.413132846,-0.071018606,0.351637721,0.460717797,-0.066927686,0.414767891,0.407974571,-0.036181513,0.444936901,0.334106654,-0.054671373,0.468751431,0.286929846,-0.066204064,0.491108239,0.238866985,-0.070933908,Next
